Dataset,Run_ID,Family,Variant_ID,Variant_Label,Model,Users,Items,Interactions,Density,Avg_User_Degree,Avg_Item_Degree,Precision@10_mean,Precision@10_sd,Precision@10_mean±sd,Recall@10_mean,Recall@10_sd,Recall@10_mean±sd,NDCG@10_mean,NDCG@10_sd,NDCG@10_mean±sd,MRR@10_mean,MRR@10_sd,MRR@10_mean±sd,Coverage@10_mean,Coverage@10_sd,Coverage@10_mean±sd,RecGini_mean,RecGini_sd,RecGini_mean±sd,LTShare@10_mean,LTShare@10_sd,LTShare@10_mean±sd,ILS_mean,ILS_sd,ILS_mean±sd,Diversity_mean,Diversity_sd,Diversity_mean±sd
Online Retail,online_retail_loo_all_20260429_125004,k-core filtering,kcore50_plain,KC50,BPR,1445,1337,158824,0.08220853,109.91280276816609,118.7913238593867,0.01453287197231834,0.0006228373702422147,0.0145 ± 0.0006,0.1453287197231834,0.00622837370242214,0.1453 ± 0.0062,0.0777485816804073,0.005256874605035273,0.0777 ± 0.0053,0.057196682594606474,0.005018470207363497,0.0572 ± 0.0050,0.4298180004986287,0.014528847952464176,0.4298 ± 0.0145,0.8979421814921628,0.003314077994121673,0.8979 ± 0.0033,0.011372549019607844,0.0016613801688609773,0.0114 ± 0.0017,0.32539868457627397,0.005690984329700836,0.3254 ± 0.0057,0.6746013154237261,0.005690984329700817,0.6746 ± 0.0057
Online Retail,online_retail_loo_all_20260429_125004,k-core filtering,kcore50_plain,KC50,ItemKNN,1445,1337,158824,0.08220853,109.91280276816609,118.7913238593867,0.019930795847750867,0.0004209524242420931,0.0199 ± 0.0004,0.19930795847750868,0.0042095242424209,0.1993 ± 0.0042,0.11418722707087996,0.0011975376670519935,0.1142 ± 0.0012,0.08827474780761978,0.0005510222840248228,0.0883 ± 0.0006,0.7170281725255547,0.007108739680570075,0.7170 ± 0.0071,0.7227541561742613,0.0012334672841970934,0.7228 ± 0.0012,0.08267589388696654,0.00017415996390474675,0.0827 ± 0.0002,0.28003100277526505,0.0004028713940878042,0.2800 ± 0.0004,0.719968997224735,0.0004028713940877275,0.7200 ± 0.0004
Online Retail,online_retail_loo_all_20260429_125004,k-core filtering,kcore50_plain,KC50,LightGCN,1445,1337,158824,0.08220853,109.91280276816609,118.7913238593867,0.013748558246828144,0.0004710629263359209,0.0137 ± 0.0005,0.13748558246828144,0.004710629263359197,0.1375 ± 0.0047,0.07192118753785094,0.0030345974027764246,0.0719 ± 0.0030,0.051971128320609294,0.0026530801504424826,0.0520 ± 0.0027,0.30715532286212915,0.01858354041743629,0.3072 ± 0.0186,0.9274827442525275,0.00666825904630036,0.9275 ± 0.0067,0.009873125720876586,0.0010480107673910537,0.0099 ± 0.0010,0.3401727378729176,0.0029688729054339253,0.3402 ± 0.0030,0.6598272621270823,0.0029688729054339323,0.6598 ± 0.0030
Online Retail,online_retail_loo_all_20260429_125004,k-core filtering,kcore50_plain,KC50,NeuMF,1445,1337,158824,0.08220853,109.91280276816609,118.7913238593867,0.012064590542099192,0.00027968525151054547,0.0121 ± 0.0003,0.12064590542099192,0.0027968525151054542,0.1206 ± 0.0028,0.06264864343180503,0.004207199666397745,0.0626 ± 0.0042,0.04508732904926677,0.0045604280011163345,0.0451 ± 0.0046,0.8085265519820494,0.0038864266437596356,0.8085 ± 0.0039,0.683005540990588,0.0026626985713461226,0.6830 ± 0.0027,0.059884659746251435,0.001110146197510117,0.0599 ± 0.0011,0.2646302636005405,0.001860762496339366,0.2646 ± 0.0019,0.7353697363994596,0.0018607624963393077,0.7354 ± 0.0019
Online Retail,online_retail_loo_all_20260429_125004,k-core filtering,kcore50_plain,KC50,MultiVAE,1445,1337,158824,0.08220853,109.91280276816609,118.7913238593867,0.002906574394463668,0.000907603948000277,0.0029 ± 0.0009,0.02906574394463668,0.009076039480002768,0.0291 ± 0.0091,0.01582773633660489,0.005325736694561954,0.0158 ± 0.0053,0.01171097197048754,0.004111577109062974,0.0117 ± 0.0041,0.04662179007728746,0.0018822823324035752,0.0466 ± 0.0019,0.9878384960389156,0.00023727688938500485,0.9878 ± 0.0002,0.0,0.0,0.0000 ± 0.0000,0.25391989565777145,0.004352729460519383,0.2539 ± 0.0044,0.7460801043422286,0.004352729460519433,0.7461 ± 0.0044
Online Retail,online_retail_loo_all_20260429_125004,Random-drop fixed support,randdrop20,RD20,BPR,4189,3485,213125,0.01459894,50.87729768441155,61.15494978479197,0.015508319401321552,0.0004287949370112325,0.0155 ± 0.0004,0.1550831940132155,0.004287949370112314,0.1551 ± 0.0043,0.09035042589365348,0.00471235232882948,0.0904 ± 0.0047,0.07053689108262788,0.004848384244174489,0.0705 ± 0.0048,0.183027171833142,0.013207373843656642,0.1830 ± 0.0132,0.9712481208806985,0.002581755449121402,0.9712 ± 0.0026,0.007547169811320754,0.000935121659921274,0.0075 ± 0.0009,0.18622594208214258,0.0013631087316477372,0.1862 ± 0.0014,0.8137740579178575,0.0013631087316476529,0.8138 ± 0.0014
Online Retail,online_retail_loo_all_20260429_125004,Random-drop fixed support,randdrop20,RD20,ItemKNN,4189,3485,213125,0.01459894,50.87729768441155,61.15494978479197,0.027211209298622724,0.0001358070385258494,0.0272 ± 0.0001,0.27211209298622724,0.001358070385258485,0.2721 ± 0.0014,0.1536610448844743,0.0010323154665696633,0.1537 ± 0.0010,0.11740035610348483,0.0017321592893452527,0.1174 ± 0.0017,0.7387102946804439,0.003460226046694468,0.7387 ± 0.0035,0.760866621861143,0.0012834569966868239,0.7609 ± 0.0013,0.10019106759016001,0.0014450966809081295,0.1002 ± 0.0014,0.1397032360088315,0.00032612487104006094,0.1397 ± 0.0003,0.8602967639911685,0.0003261248710399961,0.8603 ± 0.0003
Online Retail,online_retail_loo_all_20260429_125004,Random-drop fixed support,randdrop20,RD20,LightGCN,4189,3485,213125,0.01459894,50.87729768441155,61.15494978479197,0.01530132951198153,0.00028792518621168785,0.0153 ± 0.0003,0.1530132951198153,0.002879251862116881,0.1530 ± 0.0029,0.08456680391907329,0.0035491863025279365,0.0846 ± 0.0035,0.06321825681152167,0.004556516151661201,0.0632 ± 0.0046,0.11854190585533869,0.0169248254739444,0.1185 ± 0.0169,0.9787722298649054,0.003977570753824663,0.9788 ± 0.0040,0.014123079372661412,0.0006906956843163432,0.0141 ± 0.0007,0.18912426233630475,0.0019053991165386168,0.1891 ± 0.0019,0.8108757376636953,0.0019053991165386118,0.8109 ± 0.0019
Online Retail,online_retail_loo_all_20260429_125004,Random-drop fixed support,randdrop20,RD20,NeuMF,4189,3485,213125,0.01459894,50.87729768441155,61.15494978479197,0.01727569461030173,0.00023923221401666436,0.0173 ± 0.0002,0.17275694610301728,0.0023923221401666445,0.1728 ± 0.0024,0.08563867315482364,0.0016679299871852687,0.0856 ± 0.0017,0.05938723789810487,0.0017551019996940949,0.0594 ± 0.0018,0.5973019517795638,0.007723090727367179,0.5973 ± 0.0077,0.7993721385904767,0.005577149457480495,0.7994 ± 0.0056,0.06556802802324656,0.002106262015038651,0.0656 ± 0.0021,0.1395827471762103,0.0010078077751552107,0.1396 ± 0.0010,0.8604172528237898,0.0010078077751551633,0.8604 ± 0.0010
Online Retail,online_retail_loo_all_20260429_125004,Random-drop fixed support,randdrop20,RD20,MultiVAE,4189,3485,213125,0.01459894,50.87729768441155,61.15494978479197,0.013892206034551388,0.0001915645158110963,0.0139 ± 0.0002,0.13892206034551388,0.0019156451581109663,0.1389 ± 0.0019,0.06995053733217049,0.006601599329842728,0.0700 ± 0.0066,0.04859994338738069,0.008205244385743105,0.0486 ± 0.0082,0.0270761576731726,0.001472905120392332,0.0271 ± 0.0015,0.9883237310534557,3.1922208620683713e-05,0.9883 ± 0.0000,0.0,0.0,0.0000 ± 0.0000,0.19354229796053238,0.005078888019879656,0.1935 ± 0.0051,0.8064577020394675,0.005078888019879577,0.8065 ± 0.0051
Online Retail,online_retail_loo_all_20260429_125004,Random-drop fixed support,randdrop40,RD40,BPR,4189,3485,159844,0.01094922,38.15803294342325,45.86628407460545,0.013930704898446835,0.0001672640382317805,0.0139 ± 0.0002,0.13930704898446833,0.0016726403823178202,0.1393 ± 0.0017,0.07506354045415464,0.005055190215395386,0.0751 ± 0.0051,0.05535336582528936,0.0063718225325344905,0.0554 ± 0.0064,0.17867738539573166,0.011856354227925019,0.1787 ± 0.0119,0.9772208026857298,0.0020249315565034104,0.9772 ± 0.0020,0.012608522500995619,0.0004898932477795849,0.0126 ± 0.0005,0.13881747147071619,0.000613566637961141,0.1388 ± 0.0006,0.8611825285292838,0.0006135666379611396,0.8612 ± 0.0006
Online Retail,online_retail_loo_all_20260429_125004,Random-drop fixed support,randdrop40,RD40,ItemKNN,4189,3485,159844,0.01094922,38.15803294342325,45.86628407460545,0.022915173237753883,0.00020415779558704026,0.0229 ± 0.0002,0.22915173237753883,0.002041577955870365,0.2292 ± 0.0020,0.12809912915725138,0.0005854788536301809,0.1281 ± 0.0006,0.09717980568040303,0.0005156233422309972,0.0972 ± 0.0005,0.8262991673844388,0.001598554224183181,0.8263 ± 0.0016,0.7408588635498446,0.0007479470082693596,0.7409 ± 0.0007,0.13604938271604938,0.0005215068589365311,0.1360 ± 0.0005,0.10088783677064213,0.00019846463775731186,0.1009 ± 0.0002,0.8991121632293578,0.0001984646377573093,0.8991 ± 0.0002
Online Retail,online_retail_loo_all_20260429_125004,Random-drop fixed support,randdrop40,RD40,LightGCN,4189,3485,159844,0.01094922,38.15803294342325,45.86628407460545,0.013293508562325767,0.0003481878613204985,0.0133 ± 0.0003,0.13293508562325765,0.003481878613205007,0.1329 ± 0.0035,0.06900741612026429,0.005676510117522947,0.0690 ± 0.0057,0.04931220091913043,0.006710652495302013,0.0493 ± 0.0067,0.09819121447028423,0.016345042006879456,0.0982 ± 0.0163,0.9852679081978178,0.0018504197623338196,0.9853 ± 0.0019,0.021967343687773797,0.0005874119973713197,0.0220 ± 0.0006,0.13838379884981009,0.0011521177352442384,0.1384 ± 0.0012,0.86161620115019,0.0011521177352442347,0.8616 ± 0.0012
Online Retail,online_retail_loo_all_20260429_125004,Random-drop fixed support,randdrop40,RD40,NeuMF,4189,3485,159844,0.01094922,38.15803294342325,45.86628407460545,0.014520111509358823,0.0002642876945127366,0.0145 ± 0.0003,0.1452011150935882,0.002642876945127374,0.1452 ± 0.0026,0.07199358321814055,0.004312091223505521,0.0720 ± 0.0043,0.04996820339711618,0.004723184511048694,0.0500 ± 0.0047,0.5734520049765528,0.019838228770123867,0.5735 ± 0.0198,0.8194157089797599,0.010744729939780828,0.8194 ± 0.0107,0.05514137793707687,0.0077078002178243114,0.0551 ± 0.0077,0.10580595531168081,0.0010163459845123181,0.1058 ± 0.0010,0.8941940446883191,0.001016345984512338,0.8942 ± 0.0010
Online Retail,online_retail_loo_all_20260429_125004,Random-drop fixed support,randdrop40,RD40,MultiVAE,4189,3485,159844,0.01094922,38.15803294342325,45.86628407460545,0.012377538829151732,0.00043604032475256117,0.0124 ± 0.0004,0.12377538829151731,0.0043604032475255995,0.1238 ± 0.0044,0.0595875127219995,0.0074183128868576574,0.0596 ± 0.0074,0.04006024286788922,0.008382325662742824,0.0401 ± 0.0084,0.02411714039621016,0.0004972870535655693,0.0241 ± 0.0005,0.9886391808285039,6.388429168665341e-05,0.9886 ± 0.0001,0.0,0.0,0.0000 ± 0.0000,0.14400054705182705,0.00484977347922068,0.1440 ± 0.0048,0.8559994529481729,0.004849773479220622,0.8560 ± 0.0048
Online Retail,online_retail_loo_all_20260429_125004,Random-drop fixed support,randdrop60,RD60,BPR,4189,3485,106562,0.00729943,25.438529481976605,30.577331420373028,0.010558213716108454,0.00016972724604300606,0.0106 ± 0.0002,0.10558213716108451,0.0016972724604300468,0.1056 ± 0.0017,0.0475192736506564,0.00442035130842738,0.0475 ± 0.0044,0.03010518721045036,0.005094239869269985,0.0301 ± 0.0051,0.20051709278942834,0.02617030951253258,0.2005 ± 0.0262,0.981023482683541,0.0028885555530042653,0.9810 ± 0.0029,0.017503987240829345,0.0011585799440933962,0.0175 ± 0.0012,0.09649540549559121,0.0003605989732479365,0.0965 ± 0.0004,0.9035045945044088,0.0003605989732479298,0.9035 ± 0.0004
Online Retail,online_retail_loo_all_20260429_125004,Random-drop fixed support,randdrop60,RD60,ItemKNN,4189,3485,106562,0.00729943,25.438529481976605,30.577331420373028,0.01634768740031898,0.00015929014637510605,0.0163 ± 0.0002,0.16347687400318978,0.0015929014637510583,0.1635 ± 0.0016,0.09231560291619335,0.00035879727216623714,0.0923 ± 0.0004,0.07056710589605326,0.00039290240384635776,0.0706 ± 0.0004,0.9191803121708322,0.004066048787812274,0.9192 ± 0.0041,0.6639569235956577,0.0021256258216134642,0.6640 ± 0.0021,0.27748803827751195,0.0016833335581102587,0.2775 ± 0.0017,0.05839379041487835,8.685185617065584e-05,0.0584 ± 0.0001,0.9416062095851218,8.685185617058846e-05,0.9416 ± 0.0001
Online Retail,online_retail_loo_all_20260429_125004,Random-drop fixed support,randdrop60,RD60,LightGCN,4189,3485,106562,0.00729943,25.438529481976605,30.577331420373028,0.010845295055821373,0.00014420367878807935,0.0108 ± 0.0001,0.10845295055821373,0.0014420367878807832,0.1085 ± 0.0014,0.04826834970477071,0.0011735553011906496,0.0483 ± 0.0012,0.030182811827548672,0.00139654569850248,0.0302 ± 0.0014,0.11768648855692809,0.010876009471991334,0.1177 ± 0.0109,0.9847970321457157,0.0014230507398050412,0.9848 ± 0.0014,0.030287081339712918,0.0005874655099430005,0.0303 ± 0.0006,0.09523932814314141,0.0005055479474287327,0.0952 ± 0.0005,0.9047606718568586,0.0005055479474287547,0.9048 ± 0.0005
Online Retail,online_retail_loo_all_20260429_125004,Random-drop fixed support,randdrop60,RD60,NeuMF,4189,3485,106562,0.00729943,25.438529481976605,30.577331420373028,0.010199362041467305,0.000370877701889425,0.0102 ± 0.0004,0.10199362041467304,0.0037087770188942533,0.1020 ± 0.0037,0.05033706298093208,0.002443123719602208,0.0503 ± 0.0024,0.034884496595022914,0.002040951231299978,0.0349 ± 0.0020,0.5310734463276836,0.01145618603980668,0.5311 ± 0.0115,0.8449916452356061,0.0070648130080813165,0.8450 ± 0.0071,0.03854066985645933,0.0021166503694348905,0.0385 ± 0.0021,0.07251938275531487,0.0010941658495047337,0.0725 ± 0.0011,0.9274806172446851,0.0010941658495047712,0.9275 ± 0.0011
Online Retail,online_retail_loo_all_20260429_125004,Random-drop fixed support,randdrop60,RD60,MultiVAE,4189,3485,106562,0.00729943,25.438529481976605,30.577331420373028,0.010039872408293462,0.0007166392962890255,0.0100 ± 0.0007,0.1003987240829346,0.007166392962890261,0.1004 ± 0.0072,0.042646666120712017,0.00495598018347187,0.0426 ± 0.0050,0.025640395179868863,0.004185883445197699,0.0256 ± 0.0042,0.022694627980465384,0.001599472669586332,0.0227 ± 0.0016,0.9889072142369675,2.5817759682730314e-05,0.9889 ± 0.0000,0.0,0.0,0.0000 ± 0.0000,0.099082353108159,0.002139340401251755,0.0991 ± 0.0021,0.9009176468918411,0.0021393404012517185,0.9009 ± 0.0021
Steam,steam_chrono_loo_all_20260429_113457,Raw full,raw_full,Raw full evaluator support,BPR,573296,15208,4472209,0.00051295,7.800872498674332,294.0695028932141,0.03249722130083855,0.00015803734916484,0.0325 ± 0.0002,0.3249722130083856,0.0015803734916483452,0.3250 ± 0.0016,0.18309134078454123,0.0007116056289306325,0.1831 ± 0.0007,0.1399279858996432,0.0004645876139630919,0.1399 ± 0.0005,0.44969990146018096,0.008279006110978744,0.4497 ± 0.0083,0.9800426354075792,0.00049012846913161,0.9800 ± 0.0005,0.013163527173059129,0.0005578728988749067,0.0132 ± 0.0006,0.046787935489065714,0.0002881191079103796,0.0468 ± 0.0003,0.9532120645109342,0.0002881191079103715,0.9532 ± 0.0003
Steam,steam_chrono_loo_all_20260429_113457,Raw full,raw_full,Raw full evaluator support,ItemKNN,573296,15208,4472209,0.00051295,7.800872498674332,294.0695028932141,0.02620065990468044,2.7505309898555394e-05,0.0262 ± 0.0000,0.26200659904680434,0.0002750530989855141,0.2620 ± 0.0003,0.165861248091752,0.0001925764509621707,0.1659 ± 0.0002,0.1360104812356868,0.00020107629633370124,0.1360 ± 0.0002,0.9033637910955835,0.002065726517531151,0.9034 ± 0.0021,0.9243220047158299,2.3974574240329097e-05,0.9243 ± 0.0000,0.34749434076453517,0.0001343649698429448,0.3475 ± 0.0001,0.021174894330533583,1.0035874995600944e-05,0.0212 ± 0.0000,0.9788251056694665,1.0035874995785416e-05,0.9788 ± 0.0000
Steam,steam_chrono_loo_all_20260429_113457,Raw full,raw_full,Raw full evaluator support,LightGCN,573296,15208,4472209,0.00051295,7.800872498674332,294.0695028932141,0.029881927107883368,0.0003479461476311021,0.0299 ± 0.0003,0.2988192710788336,0.003479461476310937,0.2988 ± 0.0035,0.16658469581716695,0.002324862449541612,0.1666 ± 0.0023,0.12641211214481582,0.0019875895828300465,0.1264 ± 0.0020,0.5487100241870465,0.0106568051755696,0.5487 ± 0.0107,0.92905510149517,0.0009588510239361839,0.9291 ± 0.0010,0.09809192111404012,0.0015461772113092296,0.0981 ± 0.0015,0.03164530676805772,0.00040147187714337516,0.0316 ± 0.0004,0.9683546932319423,0.00040147187714340774,0.9684 ± 0.0004
Steam,steam_chrono_loo_all_20260429_113457,Raw full,raw_full,Raw full evaluator support,NeuMF,573296,15208,4472209,0.00051295,7.800872498674332,294.0695028932141,0.03130694878464645,0.00011484315198115071,0.0313 ± 0.0001,0.31306948784646454,0.0011484315198114874,0.3131 ± 0.0011,0.17027213990807125,0.0008002154158954298,0.1703 ± 0.0008,0.12691608614877237,0.0008364418377422215,0.1269 ± 0.0008,0.7680954940428201,0.01791799631691854,0.7681 ± 0.0179,0.8936059953980431,0.00462635226613967,0.8936 ± 0.0046,0.16077949058151916,0.008221566739087532,0.1608 ± 0.0082,0.028271100324279114,0.0002904907671768092,0.0283 ± 0.0003,0.9717288996757208,0.00029049076717678056,0.9717 ± 0.0003
Steam,steam_chrono_loo_all_20260429_113457,Raw full,raw_full,Raw full evaluator support,MultiVAE,573296,15208,4472209,0.00051295,7.800872498674332,294.0695028932141,0.03564538561361242,0.00030877409159949144,0.0356 ± 0.0003,0.3564538561361242,0.0030877409159948523,0.3565 ± 0.0031,0.2014564931881985,0.0019736249159228933,0.2015 ± 0.0020,0.15426112096229586,0.001676777942328781,0.1543 ± 0.0017,0.2580399534175401,0.002986829530207009,0.2580 ± 0.0030,0.9652724626989646,0.0004969837255025432,0.9653 ± 0.0005,0.015709339338815083,0.0005714262004801904,0.0157 ± 0.0006,0.03971554460538956,0.00017514757488905727,0.0397 ± 0.0002,0.9602844553946103,0.000175147574889004,0.9603 ± 0.0002
Steam,steam_chrono_loo_all_20260429_113457,Fixed-users item filtering,raw_aligned,Fixed-users raw,BPR,20000,10226,213225,0.00104256,10.66125,20.851261490318795,0.015753424657534248,0.00021189659708972206,0.0158 ± 0.0002,0.15753424657534246,0.002118965970897214,0.1575 ± 0.0021,0.08668558079977733,0.0015389652086513536,0.0867 ± 0.0015,0.06521938543902701,0.0014497645001717498,0.0652 ± 0.0014,0.14677767499229108,0.009440610548426384,0.1468 ± 0.0094,0.9869424577682412,0.0007005234849301412,0.9869 ± 0.0007,0.015147457685309165,0.00048772563787424414,0.0151 ± 0.0005,0.08041469249389702,0.0004907434768354166,0.0804 ± 0.0005,0.9195853075061029,0.0004907434768354097,0.9196 ± 0.0005
Steam,steam_chrono_loo_all_20260429_113457,Fixed-users item filtering,raw_aligned,Fixed-users raw,ItemKNN,20000,10226,213225,0.00104256,10.66125,20.851261490318795,0.010835307446698939,2.0599443815016473e-05,0.0108 ± 0.0000,0.10835307446698939,0.00020599443815016993,0.1084 ± 0.0002,0.062384653742977136,0.0005722398078351348,0.0624 ± 0.0006,0.048248556812775574,0.0006884548860276707,0.0482 ± 0.0007,0.7399527186761229,0.0017832615451636217,0.7400 ± 0.0018,0.8295259689823711,0.0004934120938205726,0.8295 ± 0.0005,0.5691488996463762,0.0041060940820416975,0.5691 ± 0.0041,0.02483329513892693,0.000254032061022734,0.0248 ± 0.0003,0.9751667048610729,0.0002540320610227685,0.9752 ± 0.0003
Steam,steam_chrono_loo_all_20260429_113457,Fixed-users item filtering,raw_aligned,Fixed-users raw,LightGCN,20000,10226,213225,0.00104256,10.66125,20.851261490318795,0.01583067257184056,0.00026912643177369103,0.0158 ± 0.0003,0.1583067257184056,0.0026912643177369275,0.1583 ± 0.0027,0.0869579810340267,0.0017145646489337486,0.0870 ± 0.0017,0.065374255926836,0.0014744515850682145,0.0654 ± 0.0015,0.11916264090177135,0.018382900054055358,0.1192 ± 0.0184,0.9865214512096294,0.0007874748649257452,0.9865 ± 0.0008,0.02962715006694819,0.00031426812858980935,0.0296 ± 0.0003,0.07843875794982678,0.0004358554836133173,0.0784 ± 0.0004,0.9215612420501733,0.00043585548361331787,0.9216 ± 0.0004
Steam,steam_chrono_loo_all_20260429_113457,Fixed-users item filtering,raw_aligned,Fixed-users raw,NeuMF,20000,10226,213225,0.00104256,10.66125,20.851261490318795,0.014450509836234422,0.00016503677370441954,0.0145 ± 0.0002,0.1445050983623442,0.0016503677370441928,0.1445 ± 0.0017,0.07350401219151298,0.001511663742263308,0.0735 ± 0.0015,0.05210632719001243,0.0014935733290007344,0.0521 ± 0.0015,0.4571555829650187,0.014734339251971835,0.4572 ± 0.0147,0.917039511694539,0.004762555456488965,0.9170 ± 0.0048,0.04727400693514608,0.00618602989802653,0.0473 ± 0.0062,0.05119198996813538,0.00112347189645881,0.0512 ± 0.0011,0.9488080100318648,0.0011234718964588783,0.9488 ± 0.0011
Steam,steam_chrono_loo_all_20260429_113457,Fixed-users item filtering,raw_aligned,Fixed-users raw,MultiVAE,20000,10226,213225,0.00104256,10.66125,20.851261490318795,0.015751708037216327,5.946547215878416e-06,0.0158 ± 0.0000,0.15751708037216328,5.946547215878316e-05,0.1575 ± 0.0001,0.08667470776556645,0.0005331136816532597,0.0867 ± 0.0005,0.06523995763490047,0.000722535691618332,0.0652 ± 0.0007,0.038236201048411966,0.0011853800590678181,0.0382 ± 0.0012,0.9890041267100251,1.733641625749521e-05,0.9890 ± 0.0000,0.0013595632917911217,0.000150935738899504,0.0014 ± 0.0002,0.0829814675655762,4.8007379663054606e-05,0.0830 ± 0.0000,0.9170185324344238,4.800737966306968e-05,0.9170 ± 0.0000
Steam,steam_chrono_loo_all_20260429_113457,Fixed-users item filtering,dense,Fixed-users TD40,BPR,20000,8496,211036,0.00124197,10.5518,24.8394538606403,0.01417292216135795,0.00011525141656288859,0.0142 ± 0.0001,0.1417292216135795,0.0011525141656288857,0.1417 ± 0.0012,0.07819603922337694,0.0006723545958630503,0.0782 ± 0.0007,0.05891430804192013,0.000975168050107053,0.0589 ± 0.0010,0.17558018148237373,0.015039418432325655,0.1756 ± 0.0150,0.9864310240669649,0.000788808787530762,0.9864 ± 0.0008,0.020705687428146345,0.00024326329046183847,0.0207 ± 0.0002,0.0848243529085545,0.0003389236804749614,0.0848 ± 0.0003,0.9151756470914455,0.00033892368047491717,0.9152 ± 0.0003
Steam,steam_chrono_loo_all_20260429_113457,Fixed-users item filtering,dense,Fixed-users TD40,ItemKNN,20000,8496,211036,0.00124197,10.5518,24.8394538606403,0.010693514573611958,9.091992736693651e-05,0.0107 ± 0.0001,0.10693514573611956,0.0009091992736693568,0.1069 ± 0.0009,0.06162688635033912,0.0002138709327418146,0.0616 ± 0.0002,0.04771006224901538,0.0002368813818510243,0.0477 ± 0.0002,0.834537862362483,0.0006634028604295374,0.8345 ± 0.0007,0.8224065464437684,0.0003206593103365282,0.8224 ± 0.0003,0.5181984175289105,0.011158093789847572,0.5182 ± 0.0112,0.028648281126205554,0.0003080710211554291,0.0286 ± 0.0003,0.9713517188737945,0.0003080710211555472,0.9714 ± 0.0003
Steam,steam_chrono_loo_all_20260429_113457,Fixed-users item filtering,dense,Fixed-users TD40,LightGCN,20000,8496,211036,0.00124197,10.5518,24.8394538606403,0.014230405085548117,0.0001129972598330087,0.0142 ± 0.0001,0.14230405085548117,0.0011299725983300775,0.1423 ± 0.0011,0.0785395865559061,0.0005256880361054345,0.0785 ± 0.0005,0.059219139291162015,0.0007611710767038561,0.0592 ± 0.0008,0.12141652613827993,0.003651531291550014,0.1214 ± 0.0037,0.9864137735690611,0.00026380511640643753,0.9864 ± 0.0003,0.03730303645093663,0.00030517957930579505,0.0373 ± 0.0003,0.08289803499946075,0.00017789745802908067,0.0829 ± 0.0002,0.9171019650005392,0.0001778974580289875,0.9171 ± 0.0002
Steam,steam_chrono_loo_all_20260429_113457,Fixed-users item filtering,dense,Fixed-users TD40,NeuMF,20000,8496,211036,0.00124197,10.5518,24.8394538606403,0.013275174139446814,0.00035067942118739964,0.0133 ± 0.0004,0.1327517413944681,0.003506794211874011,0.1328 ± 0.0035,0.06861281909276666,0.0024744883414767175,0.0686 ± 0.0025,0.04926045749108237,0.0022266297283217704,0.0493 ± 0.0022,0.5012848309644262,0.019751827696590996,0.5013 ± 0.0198,0.9107842863888879,0.008837062196472706,0.9108 ± 0.0088,0.044364982755122746,0.0054606914543200435,0.0444 ± 0.0055,0.05427895457532083,0.0024741594007532293,0.0543 ± 0.0025,0.9457210454246793,0.002474159400753185,0.9457 ± 0.0025
Steam,steam_chrono_loo_all_20260429_113457,Fixed-users item filtering,dense,Fixed-users TD40,MultiVAE,20000,8496,211036,0.00124197,10.5518,24.8394538606403,0.014250693176438766,3.840473622641659e-05,0.0143 ± 0.0000,0.14250693176438764,0.0003840473622641781,0.1425 ± 0.0004,0.07877060055757498,0.00031095369320828205,0.0788 ± 0.0003,0.05942925923779038,0.00033161373494582644,0.0594 ± 0.0003,0.04015096763832008,0.001812139098433592,0.0402 ± 0.0018,0.9889835397649831,2.0591407556812598e-05,0.9890 ± 0.0000,0.0012646243321836749,0.00027154670517770367,0.0013 ± 0.0003,0.08731408758579036,7.760324681396039e-05,0.0873 ± 0.0001,0.9126859124142097,7.760324681401704e-05,0.9127 ± 0.0001
Steam,steam_chrono_loo_all_20260429_113457,Fixed-users item filtering,sparse,Fixed-users HD10,BPR,20000,8705,58495,0.00033599,2.92475,6.719701321079839,0.004137510316862238,0.00016479653358029303,0.0041 ± 0.0002,0.04137510316862238,0.0016479653358029264,0.0414 ± 0.0016,0.020401287407863136,0.0008119228944000714,0.0204 ± 0.0008,0.014125713921170914,0.0006134418475093586,0.0141 ± 0.0006,0.33671407957122246,0.002474747260104537,0.3367 ± 0.0025,0.8678928958847614,0.001595459961042373,0.8679 ± 0.0016,0.0038217246205188935,0.00045150644796018453,0.0038 ± 0.0005,0.012385672361898884,0.0004350646378004163,0.0124 ± 0.0004,0.987614327638101,0.0004350646378003732,0.9876 ± 0.0004
Steam,steam_chrono_loo_all_20260429_113457,Fixed-users item filtering,sparse,Fixed-users HD10,ItemKNN,20000,8705,58495,0.00033599,2.92475,6.719701321079839,0.0024545160943050923,2.8482627958494942e-05,0.0025 ± 0.0000,0.024545160943050922,0.0002848262795849486,0.0245 ± 0.0003,0.018722006334656847,0.00021024219750424825,0.0187 ± 0.0002,0.016872405832466117,0.00022198224603819106,0.0169 ± 0.0002,0.6556586270871986,0.003348667005734291,0.6557 ± 0.0033,0.8870295747719877,0.00017624455695799114,0.8870 ± 0.0002,0.660921520077511,0.015554331573460228,0.6609 ± 0.0156,0.009056941017299308,0.0008508214676185883,0.0091 ± 0.0009,0.9909430589827006,0.0008508214676186957,0.9909 ± 0.0009
